"","time","lon","lat","name"
"6148180",2018-09-18 02:00:23,0.3700361,41.7411881,"Sara"
"6148301",2018-09-18 12:05:07,0.3715003,41.7454641,"Sara"
"6148399",2018-09-19 02:00:23,0.3701534,41.7408003,"Sara"
"6148520",2018-09-19 12:05:06,0.3655179,41.7171922,"Sara"
"6148618",2018-09-20 02:00:23,0.3701417,41.7408028,"Sara"
"6148739",2018-09-20 12:05:06,0.3497982,41.7311603,"Sara"
"6148837",2018-09-21 02:00:23,0.3702281,41.7393386,"Sara"
"6148958",2018-09-21 12:05:07,0.3416147,41.7346004,"Sara"
"6149056",2018-09-22 02:00:23,0.3699935,41.7394563,"Sara"
"6149177",2018-09-22 12:05:07,0.6727707,41.6192768,"Sara"
"6149275",2018-09-23 02:00:23,0.8947174,41.6285422,"Sara"
"6149396",2018-09-23 12:05:06,0.7123739,41.5720544,"Sara"
"6149494",2018-09-24 02:00:23,0.6422364,41.588451,"Sara"
"6149615",2018-09-24 12:05:07,0.5441694,41.56871,"Sara"
"6149713",2018-09-25 02:00:23,0.6421891,41.5884879,"Sara"
"6149834",2018-09-25 12:05:06,0.6157424,41.5375281,"Sara"
"6149932",2018-09-26 02:00:23,0.6166918,41.5757364,"Sara"
"6150053",2018-09-26 12:05:07,0.615932,41.5379005,"Sara"
"6150151",2018-09-27 02:00:23,0.6421509,41.5885263,"Sara"
"6150272",2018-09-27 12:05:07,0.6146718,41.533765,"Sara"
"6150370",2018-09-28 02:00:23,0.6216191,41.5583712,"Sara"
"6150491",2018-09-28 12:05:07,0.617003,41.5329997,"Sara"
"6150589",2018-09-29 02:00:23,0.6168049,41.540776,"Sara"
"6150710",2018-09-29 12:05:06,0.6154967,41.5332913,"Sara"
"11749013",2018-07-30 02:00:55,8.8743332,47.8027227,"Sierit"
"11749134",2018-07-30 12:05:08,8.8744004,47.8027421,"Sierit"
"11749230",2018-07-31 02:00:49,8.8743793,47.8028142,"Sierit"
"11749350",2018-07-31 12:01:46,8.883042,47.8093727,"Sierit"
"11749447",2018-08-01 02:00:49,8.8745112,47.8028479,"Sierit"
"11749568",2018-08-01 12:05:07,8.8858134,47.8139498,"Sierit"
"11749664",2018-08-02 02:00:44,8.8744653,47.8028257,"Sierit"
"11749785",2018-08-02 12:07:01,8.8801769,47.8226587,"Sierit"
"11749881",2018-08-03 02:00:55,8.8744745,47.8028314,"Sierit"
"11750001",2018-08-03 12:02:02,8.8797353,47.8032386,"Sierit"
"11750098",2018-08-04 02:00:56,8.8743264,47.8027369,"Sierit"
"11750219",2018-08-04 12:05:10,8.8863099,47.8075588,"Sierit"
"11750315",2018-08-05 02:00:49,8.8745013,47.8028177,"Sierit"
"11750435",2018-08-05 12:01:52,8.8742437,47.8027374,"Sierit"
"11750532",2018-08-06 02:00:50,8.8743273,47.8026928,"Sierit"
"11750652",2018-08-06 12:02:00,8.8777004,47.8093395,"Sierit"
"11750749",2018-08-07 02:00:44,8.8742947,47.8026888,"Sierit"
"11750871",2018-08-07 12:10:10,8.8874032,47.8050155,"Sierit"
"11750966",2018-08-08 02:00:44,8.8742766,47.8026492,"Sierit"
"11751087",2018-08-08 12:05:17,8.8845761,47.8052315,"Sierit"
"11751183",2018-08-09 02:00:56,8.8743076,47.8027559,"Sierit"
"11751304",2018-08-09 12:05:17,8.8746038,47.8026918,"Sierit"
"11751400",2018-08-10 02:00:43,8.874329,47.8026948,"Sierit"
"11751521",2018-08-10 12:05:21,8.8894402,47.8117443,"Sierit"
"11751617",2018-08-11 02:00:43,8.8743138,47.8027166,"Sierit"
"11751738",2018-08-11 12:05:13,8.886289,47.8041266,"Sierit"
"11751834",2018-08-12 02:00:49,8.8743787,47.8026934,"Sierit"
"11751955",2018-08-12 12:05:12,8.8741354,47.8026182,"Sierit"
"11752051",2018-08-13 02:00:49,8.8743521,47.8027055,"Sierit"
"11752172",2018-08-13 12:05:11,8.8843781,47.8038569,"Sierit"
"11752268",2018-08-14 02:00:44,8.8743272,47.8026716,"Sierit"
"11752389",2018-08-14 12:05:16,8.8863491,47.8052988,"Sierit"
"11752485",2018-08-15 02:00:56,8.8743877,47.8026736,"Sierit"
"11752606",2018-08-15 12:05:19,8.8820789,47.8069322,"Sierit"
"11752702",2018-08-16 02:00:55,8.8743555,47.8026967,"Sierit"
"11752823",2018-08-16 12:05:13,8.8859007,47.8005958,"Sierit"
"11752919",2018-08-17 02:00:50,8.8743501,47.802672,"Sierit"
"11753041",2018-08-17 12:10:27,8.8842673,47.8041294,"Sierit"
"11753136",2018-08-18 02:00:57,8.8743311,47.8027417,"Sierit"
"11753257",2018-08-18 12:05:23,8.8850576,47.8021405,"Sierit"
"11753353",2018-08-19 02:00:43,8.8743343,47.8026845,"Sierit"
"11753475",2018-08-19 12:10:19,8.8813298,47.8070812,"Sierit"
"11753570",2018-08-20 02:00:56,8.8743631,47.8026975,"Sierit"
"11753692",2018-08-20 12:10:15,8.8781096,47.8093382,"Sierit"
"11753787",2018-08-21 02:00:56,8.8743432,47.8026913,"Sierit"
"11753908",2018-08-21 12:05:51,8.8743055,47.8027348,"Sierit"
"11754004",2018-08-22 02:00:43,8.8743278,47.8026951,"Sierit"
"11754126",2018-08-22 12:10:21,8.8872372,47.8044443,"Sierit"
"11754221",2018-08-23 02:00:50,8.8743107,47.8026913,"Sierit"
"11754342",2018-08-23 12:05:06,8.8863874,47.8045712,"Sierit"
"11754438",2018-08-24 02:00:50,8.8743845,47.802699,"Sierit"
"11754559",2018-08-24 12:05:11,8.880856,47.8064653,"Sierit"
"11754655",2018-08-25 02:00:56,8.8743475,47.8026786,"Sierit"
"11754776",2018-08-25 12:05:11,8.8972759,47.8035266,"Sierit"
"11754872",2018-08-26 02:00:56,8.8743475,47.8027078,"Sierit"
"11754993",2018-08-26 12:05:28,8.8814846,47.8075542,"Sierit"
"11755089",2018-08-27 02:00:50,8.8743077,47.8027108,"Sierit"
"11755210",2018-08-27 12:05:11,8.874301,47.8027122,"Sierit"
"11755306",2018-08-28 02:00:56,8.8743272,47.8026788,"Sierit"
"11755427",2018-08-28 12:05:30,8.8798429,47.8008544,"Sierit"
"11755523",2018-08-29 02:00:56,8.8743874,47.8026848,"Sierit"
"11755644",2018-08-29 12:05:11,8.8743111,47.802739,"Sierit"
"11755740",2018-08-30 02:00:43,8.8743837,47.802671,"Sierit"
"11755861",2018-08-30 12:05:08,8.8875087,47.8066186,"Sierit"
"11755957",2018-08-31 02:00:49,8.8743442,47.8027208,"Sierit"
"11756078",2018-08-31 12:05:15,8.8876632,47.8073855,"Sierit"
"11756174",2018-09-01 02:00:43,8.8742907,47.8026552,"Sierit"
"11756292",2018-09-01 12:05:12,8.8857022,47.8046928,"Sierit"
"11756322",2018-09-02 02:00:44,8.8743146,47.8026926,"Sierit"
"11756359",2018-09-02 12:00:45,8.8872132,47.8040162,"Sierit"
"11756394",2018-09-03 02:00:56,8.8743291,47.8027267,"Sierit"
"11756439",2018-09-03 12:05:09,8.8889776,47.8072508,"Sierit"
"11756535",2018-09-04 02:00:43,8.874345,47.8027574,"Sierit"
"11756624",2018-09-04 12:07:15,8.874313,47.8027606,"Sierit"
"11756720",2018-09-05 02:00:43,8.8742718,47.8026804,"Sierit"
"11756841",2018-09-05 12:05:07,8.8822,47.8071125,"Sierit"
"11756937",2018-09-06 02:00:50,8.8743005,47.8027086,"Sierit"
"11757058",2018-09-06 12:05:18,8.8933321,47.8102623,"Sierit"
"11757154",2018-09-07 02:00:44,8.8742935,47.8027321,"Sierit"
"11757275",2018-09-07 12:05:16,8.8869368,47.8071018,"Sierit"
"11757371",2018-09-08 02:00:49,8.8743345,47.8027203,"Sierit"
"11757492",2018-09-08 12:06:46,8.4801966,47.5022465,"Sierit"
"11757588",2018-09-09 02:00:49,7.4478921,47.1904984,"Sierit"
"11757709",2018-09-09 12:05:13,6.9125979,46.8231895,"Sierit"
"11757805",2018-09-10 02:00:50,6.2325878,46.4084728,"Sierit"
"11757926",2018-09-10 12:05:15,5.4356035,45.655311,"Sierit"
"11758022",2018-09-11 02:00:50,4.4597618,43.7266883,"Sierit"
"11758143",2018-09-11 12:05:10,3.1222776,43.2420381,"Sierit"
"11758239",2018-09-12 02:00:50,3.0100686,42.3059846,"Sierit"
"11758360",2018-09-12 12:05:35,2.2953151,41.9628616,"Sierit"
"11758456",2018-09-13 02:00:56,1.0036372,41.6341288,"Sierit"
"11758576",2018-09-13 12:01:22,0.6165752,41.5381189,"Sierit"
"11758673",2018-09-14 02:00:49,0.5985879,41.5293766,"Sierit"
"11758794",2018-09-14 12:06:22,0.6164971,41.5381157,"Sierit"
"11758890",2018-09-15 02:00:44,0.5474247,41.5577874,"Sierit"
"11759011",2018-09-15 12:05:07,0.616732,41.5382969,"Sierit"
"11759107",2018-09-16 02:00:56,0.5576925,41.5642306,"Sierit"
"11759173",2018-09-16 12:20:53,0.6167529,41.5400201,"Sierit"
"11759197",2018-09-17 02:00:56,0.5704477,41.5754733,"Sierit"
"11759240",2018-09-17 12:05:08,0.6151911,41.538146,"Sierit"
"11759336",2018-09-18 02:00:50,0.554104,41.5668574,"Sierit"
"11759393",2018-09-18 12:05:26,0.6154331,41.5331652,"Sierit"
"11759489",2018-09-19 02:00:55,0.5531301,41.5663655,"Sierit"
"11759574",2018-09-19 12:07:11,0.616772,41.5349518,"Sierit"
"11759653",2018-09-20 02:00:56,0.5548446,41.5679437,"Sierit"
"11759711",2018-09-20 12:01:42,0.6188663,41.5412239,"Sierit"
"11759808",2018-09-21 02:00:44,0.5471364,41.557843,"Sierit"
"11759927",2018-09-21 12:02:01,0.6172065,41.5368339,"Sierit"
"11760024",2018-09-22 02:00:49,0.5470123,41.5578062,"Sierit"
"11760145",2018-09-22 12:05:07,0.6163203,41.5376278,"Sierit"
"11760241",2018-09-23 02:00:49,0.5470038,41.5577949,"Sierit"
"11760355",2018-09-23 12:00:55,0.6165508,41.5399045,"Sierit"
"11760380",2018-09-24 02:00:43,0.5470894,41.5577636,"Sierit"
"11760431",2018-09-24 12:00:44,0.6166883,41.5380772,"Sierit"
"11760526",2018-09-25 02:00:50,0.5554269,41.5655343,"Sierit"
"11760593",2018-09-25 12:05:11,0.616661,41.5380444,"Sierit"
"11760679",2018-09-26 02:00:44,0.5400923,41.5565523,"Sierit"
"11760728",2018-09-26 12:05:07,0.6166058,41.5380788,"Sierit"
"11760807",2018-09-27 02:00:44,0.5470041,41.5577726,"Sierit"
"11760859",2018-09-27 12:00:45,0.6175876,41.5365725,"Sierit"
"11760956",2018-09-28 02:00:43,0.555269,41.565708,"Sierit"
"11761070",2018-09-28 12:05:12,0.6162412,41.5384985,"Sierit"
"11761166",2018-09-29 02:00:55,0.5470057,41.5577671,"Sierit"
"11761286",2018-09-29 12:01:15,0.6167787,41.5398987,"Sierit"
"11783338",2018-07-30 02:00:41,8.6909952,48.0447376,"Wendelin"
"11783459",2018-07-30 12:05:08,8.688767,48.0402744,"Wendelin"
"11783556",2018-07-31 02:00:47,8.6909905,48.0447597,"Wendelin"
"11783677",2018-07-31 12:05:08,8.613032,48.0378292,"Wendelin"
"11783774",2018-08-01 02:00:47,8.6438348,48.0535041,"Wendelin"
"11783895",2018-08-01 12:05:08,8.6469199,48.0503059,"Wendelin"
"11783993",2018-08-02 02:07:17,8.6068263,48.0302115,"Wendelin"
"11784114",2018-08-02 12:10:10,8.6149869,48.034182,"Wendelin"
"11784219",2018-08-03 02:46:38,8.6067975,48.030252,"Wendelin"
"11784340",2018-08-03 12:50:08,8.5731885,47.914651,"Wendelin"
"11784428",2018-08-04 02:00:53,8.570707,47.9127876,"Wendelin"
"11784549",2018-08-04 12:05:08,8.6155474,48.0349106,"Wendelin"
"11784659",2018-08-05 03:40:47,8.6068451,48.0301227,"Wendelin"
"11784762",2018-08-05 13:45:09,8.6551573,48.0356562,"Wendelin"
"11784847",2018-08-06 02:40:53,8.6067873,48.0302532,"Wendelin"
"11784943",2018-08-06 12:45:10,8.5920428,47.9914586,"Wendelin"
"11785032",2018-08-07 02:00:53,8.6067843,48.0302796,"Wendelin"
"11785153",2018-08-07 12:05:16,8.5946876,48.0146042,"Wendelin"
"11785250",2018-08-08 02:00:53,8.6067989,48.03026,"Wendelin"
"11785371",2018-08-08 12:05:08,8.6552529,48.0528596,"Wendelin"
"11785468",2018-08-09 02:00:47,8.6446528,48.052105,"Wendelin"
"11785589",2018-08-09 12:05:24,8.6541201,48.0480664,"Wendelin"
"11785688",2018-08-10 02:11:53,8.6067719,48.0302847,"Wendelin"
"11785809",2018-08-10 12:15:17,8.5830307,47.9968476,"Wendelin"
"11785904",2018-08-11 02:01:17,8.5854094,47.9878076,"Wendelin"
"11786025",2018-08-11 12:06:17,8.5693148,47.9841587,"Wendelin"
"11786137",2018-08-12 04:20:47,8.5776028,47.9982372,"Wendelin"
"11786244",2018-08-12 14:25:46,8.5997906,47.9977917,"Wendelin"
"11786313",2018-08-13 02:01:53,8.5846686,47.987083,"Wendelin"
"11786434",2018-08-13 12:06:23,8.604892,47.9693466,"Wendelin"
"11786531",2018-08-14 02:01:53,8.5854244,47.9872913,"Wendelin"
"11786652",2018-08-14 12:05:37,8.6164442,47.9740623,"Wendelin"
"11786742",2018-08-15 02:01:23,8.5854002,47.9873196,"Wendelin"
"11786827",2018-08-15 12:05:11,7.9625997,47.3054337,"Wendelin"
"11786924",2018-08-16 02:00:47,7.7855579,47.2402737,"Wendelin"
"11787045",2018-08-16 12:05:09,7.0258458,46.8745344,"Wendelin"
"11787142",2018-08-17 02:00:47,6.5121562,46.6063206,"Wendelin"
"11787263",2018-08-17 12:05:20,6.1688007,46.3275939,"Wendelin"
"11787360",2018-08-18 02:00:53,6.1200554,46.2558336,"Wendelin"
"11787480",2018-08-18 12:00:57,5.481824,45.5431637,"Wendelin"
"11787587",2018-08-19 06:00:53,3.9063917,43.618762,"Wendelin"
"11787690",2018-08-19 16:05:41,3.0011406,42.5537151,"Wendelin"
"11787741",2018-08-20 02:10:07,3.0942019,42.2352278,"Wendelin"
"11787861",2018-08-20 12:10:10,2.1116479,41.6828899,"Wendelin"
"11787957",2018-08-21 02:00:47,1.0214131,41.6791628,"Wendelin"
"11788078",2018-08-21 12:05:47,0.6180206,41.5377593,"Wendelin"
"11788175",2018-08-22 02:00:47,0.6197393,41.5391764,"Wendelin"
"11788296",2018-08-22 12:05:13,0.2997695,41.4240444,"Wendelin"
"11788394",2018-08-23 02:06:54,-1.2860247,40.4539691,"Wendelin"
"11788515",2018-08-23 12:10:11,-1.3857228,39.8149097,"Wendelin"
"11788647",2018-08-24 09:20:53,-3.4218415,38.745697,"Wendelin"
"11788769",2018-08-24 19:25:08,-4.9751753,36.9332655,"Wendelin"
"11788819",2018-08-25 05:30:07,-4.975985,36.9332088,"Wendelin"
"11788939",2018-08-25 15:30:08,-5.4842958,36.2301554,"Wendelin"
"11788995",2018-08-26 02:00:53,-5.4342985,36.234267,"Wendelin"
"11789116",2018-08-26 12:05:19,-5.84076,35.415091,"Wendelin"
"11789222",2018-08-27 05:00:53,-6.0225048,34.6849591,"Wendelin"
"11789312",2018-08-27 15:05:33,-5.9872761,34.6667607,"Wendelin"
"11789373",2018-08-28 02:00:53,-5.9779886,34.6352967,"Wendelin"
"11789494",2018-08-28 12:05:08,-5.9894216,34.6638833,"Wendelin"
"11789609",2018-08-29 04:40:53,-6.0055884,34.6845439,"Wendelin"
"11789703",2018-08-29 14:45:08,-6.1112727,34.5529787,"Wendelin"
"11789799",2018-08-30 07:00:53,-6.0077192,34.6915859,"Wendelin"
"11789908",2018-08-30 17:05:09,-5.9893427,34.6642668,"Wendelin"
"11789959",2018-08-31 03:41:00,-5.9948091,34.6881225,"Wendelin"
"11790039",2018-08-31 13:45:10,-5.9872014,34.6628936,"Wendelin"
"11790117",2018-09-01 02:00:53,-5.9722539,34.6805865,"Wendelin"
"11790234",2018-09-01 12:10:08,-5.9876623,34.6637741,"Wendelin"
"11790348",2018-09-02 06:20:39,-5.9884513,34.6671068,"Wendelin"
"11790450",2018-09-02 16:25:08,-5.9884893,34.6670436,"Wendelin"
"11790512",2018-09-03 06:00:41,-5.9885195,34.6670728,"Wendelin"
"11790606",2018-09-03 16:05:09,-5.9876312,34.6636709,"Wendelin"
"11790672",2018-09-04 06:20:45,-5.9883908,34.667139,"Wendelin"
"11790770",2018-09-04 16:25:08,-5.9885883,34.6669401,"Wendelin"
"11790835",2018-09-05 06:20:47,-5.9886576,34.6672779,"Wendelin"
"11790937",2018-09-05 16:25:09,-5.9886896,34.6676692,"Wendelin"
"11791000",2018-09-06 06:00:47,-5.9885896,34.6670648,"Wendelin"
"11791099",2018-09-06 16:05:33,-5.988857,34.6677554,"Wendelin"
"11791161",2018-09-07 06:20:47,-5.9887684,34.6671552,"Wendelin"
"11791265",2018-09-07 16:25:07,-5.8975629,34.5933302,"Wendelin"
"11791315",2018-09-08 02:25:59,-5.9532229,34.5768567,"Wendelin"
"11791399",2018-09-08 12:30:14,-5.98342,34.6235052,"Wendelin"
"11791517",2018-09-09 09:00:23,-5.9888115,34.6676939,"Wendelin"
"11791665",2018-09-10 06:20:47,-6.0082364,34.6915371,"Wendelin"
"11791759",2018-09-10 16:25:09,-5.9887971,34.6670822,"Wendelin"
"11791813",2018-09-11 02:45:27,-5.9936726,34.6868488,"Wendelin"
"11791877",2018-09-11 12:50:31,-5.9889137,34.6656941,"Wendelin"
"11791981",2018-09-12 06:20:23,-6.0117496,34.6888447,"Wendelin"
"11792072",2018-09-12 16:25:08,-5.9889093,34.6670477,"Wendelin"
"11792126",2018-09-13 06:20:47,-5.9886548,34.6676615,"Wendelin"
"11792216",2018-09-13 16:25:10,-5.9884336,34.6671291,"Wendelin"
"11792269",2018-09-14 06:40:47,-5.9883177,34.667081,"Wendelin"
"11792359",2018-09-14 16:45:07,-5.9882946,34.6669574,"Wendelin"
"11792417",2018-09-15 06:40:47,-5.9887317,34.6675688,"Wendelin"
"11792525",2018-09-15 16:45:09,-6.0289682,34.6928796,"Wendelin"
"11801922",2018-07-30 02:00:53,8.8369025,47.731314,"Wendelina"
"11802043",2018-07-30 12:05:12,8.8073352,47.7236061,"Wendelina"
"11802140",2018-07-31 02:01:11,8.8049545,47.7277866,"Wendelina"
"11802261",2018-07-31 12:05:25,9.0392662,47.647221,"Wendelina"
"11802358",2018-08-01 02:00:53,8.8316074,47.7308598,"Wendelina"
"11802479",2018-08-01 12:06:53,8.8387717,47.7915104,"Wendelina"
"11802576",2018-08-02 02:00:47,8.8742948,47.8026997,"Wendelina"
"11802697",2018-08-02 12:05:09,9.0121745,47.8106006,"Wendelina"
"11802794",2018-08-03 02:00:41,8.9640786,47.8191696,"Wendelina"
"11802916",2018-08-03 12:11:21,9.011278,47.831117,"Wendelina"
"11803012",2018-08-04 02:00:47,8.9048207,47.6922032,"Wendelina"
"11803133",2018-08-04 12:05:09,8.8380806,47.7371534,"Wendelina"
"11803230",2018-08-05 02:00:53,8.9045651,47.683591,"Wendelina"
"11803351",2018-08-05 12:05:22,9.0024787,47.7617564,"Wendelina"
"11803448",2018-08-06 02:00:47,8.8623628,47.7231457,"Wendelina"
"11803569",2018-08-06 12:05:09,8.9118289,47.7205875,"Wendelina"
"11803666",2018-08-07 02:00:47,8.8885285,47.7192064,"Wendelina"
"11803787",2018-08-07 12:07:11,8.7790693,47.7757724,"Wendelina"
"11803884",2018-08-08 02:00:53,8.7176546,47.4145806,"Wendelina"
"11804005",2018-08-08 12:05:23,8.7178588,47.402759,"Wendelina"
"11804102",2018-08-09 02:00:47,8.6896514,47.3897988,"Wendelina"
"11804223",2018-08-09 12:05:08,8.6570686,47.4137048,"Wendelina"
"11804320",2018-08-10 02:00:53,8.6691902,47.4333664,"Wendelina"
"11804441",2018-08-10 12:05:53,8.5078196,47.501053,"Wendelina"
"11804538",2018-08-11 02:00:47,8.4225028,47.445337,"Wendelina"
"11804659",2018-08-11 12:05:10,8.2551939,47.3261151,"Wendelina"
"11804756",2018-08-12 02:00:41,8.3085432,47.2323296,"Wendelina"
"11804877",2018-08-12 12:05:09,7.3409037,47.0536416,"Wendelina"
"11804974",2018-08-13 02:00:47,6.6085642,46.7466175,"Wendelina"
"11805095",2018-08-13 12:05:23,6.5795232,46.7411418,"Wendelina"
"11805192",2018-08-14 02:00:41,7.1913468,46.86797,"Wendelina"
"11805313",2018-08-14 12:05:08,6.7945933,46.747611,"Wendelina"
"11805410",2018-08-15 02:00:41,5.951951,45.8598973,"Wendelina"
"11805530",2018-08-15 12:01:23,4.9803721,45.1136472,"Wendelina"
"11805663",2018-08-16 08:47:17,3.2256123,43.2785095,"Wendelina"
"11805785",2018-08-16 18:50:07,2.0747321,41.9938523,"Wendelina"
"11805834",2018-08-17 04:50:08,2.0761114,41.9943996,"Wendelina"
"11805954",2018-08-17 14:50:10,0.7785584,41.6315415,"Wendelina"
"11806023",2018-08-18 02:26:53,0.6213759,41.5583729,"Wendelina"
"11806128",2018-08-18 12:30:23,0.0403226,41.5678758,"Wendelina"
"11806220",2018-08-19 02:00:23,-0.4890203,41.4558242,"Wendelina"
"11806341",2018-08-19 12:05:23,-0.5581679,41.4786313,"Wendelina"
"11806438",2018-08-20 02:00:39,-0.5091706,41.4715098,"Wendelina"
"11806559",2018-08-20 12:05:10,-0.4898499,41.4599988,"Wendelina"
"11806656",2018-08-21 02:00:41,-0.5093921,41.4713056,"Wendelina"
"11806777",2018-08-21 12:05:08,-0.5193398,41.4590294,"Wendelina"
"11806874",2018-08-22 02:00:47,-0.509138,41.4714742,"Wendelina"
"11806995",2018-08-22 12:05:20,-0.5112288,41.4576989,"Wendelina"
"11807092",2018-08-23 02:00:41,-0.4896884,41.4537773,"Wendelina"
"11807213",2018-08-23 12:05:08,-0.5284707,41.5111086,"Wendelina"
"11807310",2018-08-24 02:00:23,-0.5175842,41.4732824,"Wendelina"
"11807431",2018-08-24 12:05:08,-0.527826,41.4638784,"Wendelina"
"11807528",2018-08-25 02:00:41,-0.5487091,41.5135544,"Wendelina"
"11807649",2018-08-25 12:05:08,-0.5663994,41.5095826,"Wendelina"
"11807746",2018-08-26 02:00:41,-0.5107599,41.4720238,"Wendelina"
"11807867",2018-08-26 12:05:11,-1.1127985,41.3461908,"Wendelina"
"11807964",2018-08-27 02:00:53,-1.7624635,40.5248141,"Wendelina"
"11808085",2018-08-27 12:05:11,-1.7623887,40.5246839,"Wendelina"
"11808182",2018-08-28 02:00:23,-1.7623309,40.5246366,"Wendelina"
"11808264",2018-08-28 12:20:23,-1.762201,40.524712,"Wendelina"
"11808289",2018-08-29 02:00:47,-1.7622208,40.5246134,"Wendelina"
"11808320",2018-08-29 12:20:12,-1.7616433,40.5249179,"Wendelina"
"11808345",2018-08-30 02:00:41,-1.7623313,40.5246508,"Wendelina"
"11808376",2018-08-30 12:20:08,-1.7623445,40.5246227,"Wendelina"
"11808434",2018-08-31 02:00:41,-1.7623607,40.5246964,"Wendelina"
"11808508",2018-08-31 12:05:41,-1.7623245,40.5246807,"Wendelina"
"11808605",2018-09-01 02:00:41,-1.7622987,40.5247103,"Wendelina"
"11808722",2018-09-01 12:05:41,-1.7622609,40.5246555,"Wendelina"
"11384684",2018-07-30 02:00:50,8.9344364,47.7526216,"Zozu"
"11384805",2018-07-30 12:05:18,8.949433,47.7473272,"Zozu"
"11384901",2018-07-31 02:00:56,8.9329063,47.7511267,"Zozu"
"11385021",2018-07-31 12:01:39,8.9380541,47.7484139,"Zozu"
"11385118",2018-08-01 02:00:55,8.9984809,47.7440793,"Zozu"
"11385239",2018-08-01 12:05:19,9.0410301,47.7374538,"Zozu"
"11385335",2018-08-02 02:00:56,9.0792405,47.7500531,"Zozu"
"11385455",2018-08-02 12:01:51,9.0426229,47.7535553,"Zozu"
"11385552",2018-08-03 02:00:50,8.9331361,47.7511609,"Zozu"
"11385672",2018-08-03 12:02:11,9.0370313,47.7546298,"Zozu"
"11385769",2018-08-04 02:00:44,9.0564373,47.7503207,"Zozu"
"11385889",2018-08-04 12:01:54,9.0532501,47.7452686,"Zozu"
"11385986",2018-08-05 02:00:44,9.0564726,47.7503328,"Zozu"
"11386107",2018-08-05 12:05:17,9.0520016,47.7448094,"Zozu"
"11386203",2018-08-06 02:00:55,8.9332082,47.7511858,"Zozu"
"11386324",2018-08-06 12:05:10,9.0771538,47.7494476,"Zozu"
"11386420",2018-08-07 02:00:56,9.0563237,47.7503306,"Zozu"
"11386540",2018-08-07 12:02:21,9.0381724,47.7545476,"Zozu"
"11386636",2018-08-08 02:00:50,9.056316,47.7502874,"Zozu"
"11386757",2018-08-08 12:05:10,9.0383402,47.7431582,"Zozu"
"11386853",2018-08-09 02:00:49,8.933144,47.751167,"Zozu"
"11386974",2018-08-09 12:05:18,9.0377812,47.7438419,"Zozu"
"11387070",2018-08-10 02:00:43,8.9331157,47.7511879,"Zozu"
"11387192",2018-08-10 12:10:23,9.0571028,47.7341676,"Zozu"
"11387287",2018-08-11 02:00:43,9.0563327,47.7502773,"Zozu"
"11387408",2018-08-11 12:05:09,9.05644,47.7369212,"Zozu"
"11387504",2018-08-12 02:00:56,9.0565318,47.7503478,"Zozu"
"11387625",2018-08-12 12:05:08,9.0595803,47.7334991,"Zozu"
"11387721",2018-08-13 02:00:50,9.0565185,47.7503582,"Zozu"
"11387842",2018-08-13 12:05:13,9.0610854,47.7339302,"Zozu"
"11387938",2018-08-14 02:00:57,9.0563234,47.7503118,"Zozu"
"11388059",2018-08-14 12:05:09,9.0575246,47.7347815,"Zozu"
"11388155",2018-08-15 02:00:51,9.0563532,47.7503062,"Zozu"
"11388276",2018-08-15 12:05:09,8.9365318,47.7642385,"Zozu"
"11388372",2018-08-16 02:00:50,9.0563133,47.7502912,"Zozu"
"11388493",2018-08-16 12:05:09,9.0652378,47.7340688,"Zozu"
"11388589",2018-08-17 02:00:44,9.0563271,47.7502703,"Zozu"
"11388711",2018-08-17 12:10:20,9.060964,47.7342761,"Zozu"
"11388806",2018-08-18 02:00:50,8.9331307,47.7511576,"Zozu"
"11388927",2018-08-18 12:05:06,8.9524407,47.7481279,"Zozu"
"11389023",2018-08-19 02:00:56,9.0563518,47.7502765,"Zozu"
"11389144",2018-08-19 12:05:18,9.0366797,47.752853,"Zozu"
"11389240",2018-08-20 02:00:55,8.9331757,47.7511399,"Zozu"
"11389362",2018-08-20 12:10:17,9.005562,47.7625299,"Zozu"
"11389457",2018-08-21 02:00:56,8.9332338,47.7511508,"Zozu"
"11389578",2018-08-21 12:05:12,9.0497952,47.7525537,"Zozu"
"11389674",2018-08-22 02:00:44,9.05634,47.7502964,"Zozu"
"11389794",2018-08-22 12:00:51,8.4798189,47.5021309,"Zozu"
"11389891",2018-08-23 02:00:50,7.1443678,46.9927048,"Zozu"
"11390012",2018-08-23 12:05:11,6.4724275,46.583451,"Zozu"
"11390108",2018-08-24 02:00:44,5.7421443,45.7995579,"Zozu"
"11390229",2018-08-24 12:05:23,4.7700517,44.800435,"Zozu"
"11390325",2018-08-25 02:00:50,4.3674645,43.5661201,"Zozu"
"11390447",2018-08-25 12:10:11,3.9699935,43.5702308,"Zozu"
"11390542",2018-08-26 02:00:44,3.9687624,43.5710782,"Zozu"
"11390662",2018-08-26 12:00:45,3.4379999,43.2935527,"Zozu"
"11390759",2018-08-27 02:00:50,2.9586706,42.2638042,"Zozu"
"11390880",2018-08-27 12:05:10,2.3208234,41.9295208,"Zozu"
"11390976",2018-08-28 02:00:43,0.9539349,41.6785939,"Zozu"
"11391097",2018-08-28 12:05:37,0.6161904,41.5382753,"Zozu"
"11391193",2018-08-29 02:00:50,0.7067598,41.6794266,"Zozu"
"11391315",2018-08-29 12:10:10,0.6164231,41.5382892,"Zozu"
"11391410",2018-08-30 02:00:56,0.4946847,41.5204226,"Zozu"
